epoch,accuracy,loss,val_accuracy,val_loss
0,0.5782074,0.41056905307124497,0.6013985872268677,0.3986014015191085
0,0.6115993,0.38815818095877636,0.6013985872268677,0.3986014015191085
0,0.5634119,0.42886792616678276,0.6013985872268677,0.3986014015191085
0,0.6516854,0.22311812655979327,0.6424580812454224,0.19632980269093753
